date,actual,pred,residual
2011/3/6,0.004374945,0.004374932,1.24E-08
2011/3/7,0.00437495,0.004374937,1.25E-08
2011/3/8,0.004374937,0.004374941,-4.28E-09
2011/3/9,0.004374927,0.004374931,-3.65E-09
2011/3/10,0.00437476,0.004374922,-1.63E-07
2011/3/11,0.00437491,0.00437477,1.40E-07
2011/3/12,0.0043749,0.004374916,-1.62E-08
2011/3/13,0.004374891,0.004374877,1.42E-08
2011/3/14,0.004374882,0.004374903,-2.11E-08
2011/3/15,0.004374874,0.004374883,-8.76E-09
2011/3/16,0.004374859,0.004374874,-1.43E-08
2011/3/17,0.004374844,0.004374866,-2.18E-08
2011/3/18,0.004374832,0.00437485,-1.78E-08
2011/3/19,0.004374819,0.004374839,-2.01E-08
2011/3/20,0.004374809,0.004374828,-1.97E-08
2011/3/21,0.004374799,0.004374819,-2.02E-08
2011/3/22,0.004374788,0.004374811,-2.28E-08
2011/3/23,0.004374776,0.004374802,-2.60E-08
2011/3/24,0.00437465,0.004374791,-1.41E-07
2011/3/25,0.00437475,0.004374678,7.20E-08
2011/3/26,0.004374742,0.004374775,-3.35E-08
2011/3/27,0.004374734,0.004374747,-1.36E-08
2011/3/28,0.004374724,0.004374764,-4.07E-08
2011/3/29,0.004375434,0.004374752,6.82E-07
2011/3/30,0.004375425,0.004375395,2.99E-08
2011/3/31,0.004375425,0.004375351,7.45E-08
2011/4/1,0.004375409,0.004375449,-3.91E-08
2011/4/2,0.004375404,0.004375378,2.63E-08
2011/4/3,0.004375395,0.004375378,1.69E-08
2011/4/4,0.004375384,0.004375378,6.29E-09
2011/4/5,0.004375378,0.004375358,1.97E-08
2011/4/6,0.00437537,0.004375353,1.71E-08
2011/4/7,0.004375361,0.004375344,1.76E-08
2011/4/8,0.004375353,0.004375334,1.98E-08
2011/4/9,0.004375342,0.004375325,1.66E-08
2011/4/10,0.004375331,0.004375312,1.85E-08
2011/4/11,0.004375321,0.004375301,1.95E-08
2011/4/12,0.004375311,0.00437529,2.12E-08
2011/4/13,0.004375299,0.00437528,1.93E-08
2011/4/14,0.004375289,0.004375267,2.18E-08
2011/4/15,0.004375232,0.004375257,-2.47E-08
2011/4/16,0.004375226,0.004375203,2.22E-08
2011/4/17,0.004375213,0.004375199,1.40E-08
2011/4/18,0.004375204,0.004375179,2.44E-08
2011/4/19,0.004375197,0.004375174,2.23E-08
2011/4/20,0.004375184,0.004375166,1.83E-08
2011/4/21,0.004375175,0.004375153,2.24E-08
2011/4/22,0.004375175,0.004375145,3.00E-08
2011/4/23,0.004375162,0.004375143,1.91E-08
2011/4/24,0.004375156,0.00437513,2.53E-08
2011/4/25,0.004375149,0.004375125,2.36E-08
2011/4/26,0.004375143,0.004375117,2.58E-08
2011/4/27,0.004375136,0.004375111,2.45E-08
2011/4/28,0.004375126,0.004375104,2.20E-08
2011/4/29,0.004375119,0.004375095,2.40E-08
2011/4/30,0.004375111,0.004375088,2.30E-08
2011/5/1,0.004375099,0.00437508,1.88E-08
2011/5/2,0.004375111,0.004375069,4.17E-08
2011/5/3,0.004375104,0.00437508,2.42E-08
2011/5/4,0.004375094,0.004375071,2.25E-08
2011/5/5,0.004375081,0.004375064,1.64E-08
2011/5/6,0.00437507,0.004375051,1.93E-08
2011/5/7,0.004375061,0.004375041,2.01E-08
2011/5/8,0.004375048,0.004375033,1.56E-08
2011/5/9,0.004375037,0.00437502,1.65E-08
2011/5/10,0.004375028,0.00437501,1.83E-08
2011/5/11,0.004375019,0.004375002,1.71E-08
2011/5/12,0.004375005,0.004374993,1.15E-08
2011/5/13,0.004374994,0.00437498,1.37E-08
2011/5/14,0.004374983,0.004374971,1.24E-08
2011/5/15,0.004374975,0.00437496,1.43E-08
2011/5/16,0.004374964,0.004374953,1.10E-08
2011/5/17,0.004374953,0.004374943,1.01E-08
2011/5/18,0.004374942,0.004374934,8.74E-09
2011/5/19,0.004374931,0.004374924,6.85E-09
2011/5/20,0.004374889,0.004374914,-2.47E-08
2011/5/21,0.004374881,0.004374876,5.19E-09
2011/5/22,0.004374875,0.004374871,4.02E-09
2011/5/23,0.004374869,0.004374861,7.33E-09
2011/5/24,0.004374861,0.004374859,1.99E-09
2011/5/25,0.004374857,0.004374852,5.53E-09
2011/5/26,0.00437485,0.004374849,7.01E-10
2011/5/27,0.004374841,0.004374843,-2.06E-09
2011/5/28,0.004374835,0.004374836,-1.15E-09
2011/5/29,0.004374833,0.004374831,1.86E-09
2011/5/30,0.004374818,0.00437483,-1.21E-08
2011/5/31,0.004374809,0.004374817,-7.61E-09
2011/6/1,0.004374801,0.004374811,-1.01E-08
2011/6/2,0.004374678,0.004374803,-1.24E-07
2011/6/3,0.004374958,0.004374694,2.63E-07
2011/6/4,0.004375237,0.004374955,2.82E-07
2011/6/5,0.004375213,0.004375176,3.70E-08
2011/6/6,0.004375209,0.004375187,2.17E-08
2011/6/7,0.004375199,0.004375202,-2.52E-09
2011/6/8,0.004375176,0.004375168,8.01E-09
2011/6/9,0.004375159,0.004375156,2.99E-09
2011/6/10,0.004375146,0.00437514,5.65E-09
2011/6/11,0.004375138,0.004375123,1.47E-08
2011/6/12,0.004375128,0.004375117,1.05E-08
2011/6/13,0.004375118,0.004375107,1.11E-08
2011/6/14,0.00437511,0.004375097,1.32E-08
2011/6/15,0.004375101,0.004375089,1.13E-08
2011/6/16,0.004375098,0.00437508,1.82E-08
2011/6/17,0.004375084,0.004375077,6.24E-09
2011/6/18,0.004375075,0.004375063,1.21E-08
2011/6/19,0.004375067,0.004375056,1.08E-08
2011/6/20,0.004375061,0.004375047,1.37E-08
2011/6/21,0.004375052,0.004375042,1.04E-08
2011/6/22,0.004375043,0.004375034,9.58E-09
2011/6/23,0.004375038,0.004375025,1.32E-08
2011/6/24,0.004375028,0.00437502,8.02E-09
2011/6/25,0.004375023,0.004375011,1.21E-08
2011/6/26,0.004375016,0.004375006,9.80E-09
2011/6/27,0.004375004,0.004374999,4.52E-09
2011/6/28,0.004374999,0.004374988,1.02E-08
2011/6/29,0.004374993,0.004374984,9.51E-09
2011/6/30,0.004374978,0.004374978,-6.34E-10
2011/7/1,0.004374968,0.004374965,3.13E-09
2011/7/2,0.004374957,0.004374956,9.74E-10
2011/7/3,0.004374951,0.004374946,5.18E-09
2011/7/4,0.00437494,0.00437494,-3.79E-10
2011/7/5,0.004374929,0.00437493,-1.21E-09
2011/7/6,0.004374917,0.004374921,-4.29E-09
2011/7/7,0.00437491,0.00437491,-6.43E-10
2011/7/8,0.004374854,0.004374904,-4.96E-08
2011/7/9,0.004374846,0.004374854,-7.76E-09
2011/7/10,0.004374835,0.004374849,-1.43E-08
2011/7/11,0.004374826,0.004374834,-7.77E-09
2011/7/12,0.004374817,0.00437483,-1.26E-08
2011/7/13,0.004374808,0.004374822,-1.36E-08
2011/7/14,0.004374805,0.004374814,-9.44E-09
2011/7/15,0.004374797,0.004374812,-1.49E-08
2011/7/16,0.00437479,0.004374805,-1.58E-08
2011/7/17,0.004374789,0.0043748,-1.16E-08
2011/7/18,0.004374781,0.0043748,-1.88E-08
2011/7/19,0.004374771,0.004374794,-2.33E-08
2011/7/20,0.00437476,0.004374786,-2.62E-08
2011/7/21,0.00437476,0.004374777,-1.73E-08
2011/7/22,0.004374601,0.004374778,-1.77E-07
2011/7/23,0.004374768,0.004374635,1.33E-07
2011/7/24,0.004374758,0.004374797,-3.90E-08
2011/7/25,0.004374747,0.004374757,-1.09E-08
2011/7/26,0.004374736,0.004374784,-4.86E-08
2011/7/27,0.004374724,0.004374762,-3.78E-08
2011/7/28,0.004374586,0.00437475,-1.64E-07
2011/7/29,0.004374704,0.004374632,7.20E-08
2011/7/30,0.004374694,0.004374744,-4.98E-08
2011/7/31,0.004374655,0.004374712,-5.67E-08
2011/8/1,0.004374643,0.004374706,-6.31E-08
2011/8/2,0.004374627,0.004374687,-5.96E-08
2011/8/3,0.004374623,0.004374669,-4.62E-08
2011/8/4,0.004374608,0.004374673,-6.51E-08
2011/8/5,0.004374964,0.004374658,3.06E-07
2011/8/6,0.004375321,0.004374984,3.37E-07
2011/8/7,0.00437532,0.004375286,3.38E-08
2011/8/8,0.004375312,0.004375315,-2.90E-09
2011/8/9,0.004375303,0.004375331,-2.81E-08
2011/8/10,0.004375293,0.004375297,-3.17E-09
2011/8/11,0.004375183,0.004375294,-1.12E-07
2011/8/12,0.004375282,0.004375195,8.79E-08
2011/8/13,0.004375276,0.004375285,-9.85E-09
2011/8/14,0.004375269,0.004375259,9.55E-09
2011/8/15,0.004375263,0.004375274,-1.12E-08
2011/8/16,0.004375259,0.004375258,6.06E-10
2011/8/17,0.004375251,0.004375252,-8.52E-10
2011/8/18,0.004375244,0.004375247,-3.33E-09
2011/8/19,0.004375253,0.004375238,1.57E-08
2011/8/20,0.004375243,0.004375245,-1.95E-09
2011/8/21,0.004375233,0.004375233,-2.23E-10
2011/8/22,0.004375226,0.004375225,8.99E-10
2011/8/23,0.004375215,0.004375216,-1.24E-09
2011/8/24,0.004375204,0.004375205,-1.05E-09
2011/8/25,0.004375197,0.004375195,2.75E-09
2011/8/26,0.004375157,0.004375187,-2.94E-08
2011/8/27,0.004375133,0.004375149,-1.65E-08
2011/8/28,0.004375105,0.004375128,-2.29E-08
2011/8/29,0.004375097,0.004375098,-1.53E-09
2011/8/30,0.004375075,0.004375091,-1.67E-08
2011/8/31,0.004375054,0.004375069,-1.46E-08
2011/9/1,0.004375044,0.004375052,-7.50E-09
2011/9/2,0.004375038,0.004375041,-3.15E-09
2011/9/3,0.004375032,0.004375034,-1.51E-09
2011/9/4,0.004375027,0.004375029,-2.19E-09
2011/9/5,0.004375025,0.004375024,1.41E-09
2011/9/6,0.004375025,0.004375022,3.42E-09
2011/9/7,0.004375018,0.004375022,-3.43E-09
2011/9/8,0.004375013,0.004375016,-2.61E-09
2011/9/9,0.004375016,0.004375011,5.12E-09
2011/9/10,0.004375015,0.004375013,2.16E-09
2011/9/11,0.004375007,0.004375012,-4.96E-09
2011/9/12,0.004375002,0.004375006,-3.36E-09
2011/9/13,0.004374997,0.004375001,-3.81E-09
2011/9/14,0.004374989,0.004374996,-6.90E-09
2011/9/15,0.004374985,0.004374989,-3.63E-09
2011/9/16,0.004374974,0.004374986,-1.13E-08
2011/9/17,0.004374962,0.004374975,-1.34E-08
2011/9/18,0.004374952,0.004374964,-1.27E-08
2011/9/19,0.004374939,0.004374955,-1.55E-08
2011/9/20,0.004374927,0.004374944,-1.65E-08
2011/9/21,0.004374913,0.004374933,-1.98E-08
2011/9/22,0.004374902,0.00437492,-1.84E-08
2011/9/23,0.004374891,0.004374911,-1.97E-08
2011/9/24,0.00437486,0.0043749,-3.99E-08
2011/9/25,0.00437483,0.004374873,-4.33E-08
2011/9/26,0.004374826,0.004374847,-2.15E-08
2011/9/27,0.004374812,0.004374842,-3.05E-08
2011/9/28,0.004374798,0.004374829,-3.08E-08
2011/9/29,0.004374757,0.004374819,-6.23E-08
2011/9/30,0.004374755,0.004374782,-2.69E-08
2011/10/1,0.004374753,0.004374782,-2.94E-08
2011/10/2,0.00437475,0.004374777,-2.64E-08
2011/10/3,0.004374743,0.004374779,-3.60E-08
2011/10/4,0.004374745,0.004374773,-2.73E-08
2011/10/5,0.004374742,0.004374776,-3.36E-08
2011/10/6,0.004374739,0.004374774,-3.45E-08
2011/10/7,0.004374738,0.004374773,-3.51E-08
2011/10/8,0.004374738,0.004374773,-3.56E-08
2011/10/9,0.004374727,0.004374774,-4.65E-08
2011/10/10,0.004374726,0.004374766,-3.97E-08
2011/10/11,0.004374721,0.004374767,-4.56E-08
2011/10/12,0.004374715,0.004374762,-4.70E-08
2011/10/13,0.004374705,0.004374759,-5.44E-08
2011/10/14,0.004374702,0.004374751,-4.90E-08
2011/10/15,0.004374687,0.00437475,-6.25E-08
2011/10/16,0.004374683,0.004374737,-5.36E-08
2011/10/17,0.004375452,0.004374737,7.15E-07
2011/10/18,0.004375434,0.004375431,3.17E-09
2011/10/19,0.004375416,0.004375372,4.40E-08
2011/10/20,0.004375398,0.004375463,-6.49E-08
2011/10/21,0.00437538,0.004375386,-5.57E-09
2011/10/22,0.004375366,0.004375373,-6.83E-09
2011/10/23,0.004375346,0.004375371,-2.49E-08
2011/10/24,0.004375329,0.00437534,-1.06E-08
2011/10/25,0.004375307,0.004375326,-1.86E-08
2011/10/26,0.004375286,0.004375305,-1.86E-08
2011/10/27,0.00437527,0.004375283,-1.29E-08
2011/10/28,0.004375256,0.004375266,-9.83E-09
2011/10/29,0.004375255,0.004375251,3.13E-09
2011/10/30,0.004375251,0.004375249,2.18E-09
2011/10/31,0.004375243,0.004375243,-1.84E-10
2011/11/1,0.004375245,0.004375235,1.03E-08
2011/11/2,0.004375237,0.004375236,6.22E-10
2011/11/3,0.004375238,0.004375226,1.21E-08
2011/11/4,0.00437524,0.004375228,1.19E-08
2011/11/5,0.004375237,0.004375227,1.02E-08
2011/11/6,0.004375235,0.004375223,1.12E-08
2011/11/7,0.004375232,0.004375221,1.18E-08
2011/11/8,0.004375223,0.004375217,6.05E-09
2011/11/9,0.004375214,0.004375208,6.04E-09
2011/11/10,0.004375204,0.004375198,5.83E-09
2011/11/11,0.004375207,0.004375188,1.93E-08
2011/11/12,0.004375211,0.00437519,2.07E-08
2011/11/13,0.004375187,0.004375191,-3.83E-09
2011/11/14,0.004375117,0.00437517,-5.26E-08
2011/11/15,0.004375047,0.004375107,-5.99E-08
2011/11/16,0.004374976,0.004375043,-6.63E-08
2011/11/17,0.004375199,0.004374975,2.24E-07
2011/11/18,0.004375115,0.004375175,-6.03E-08
2011/11/19,0.004375051,0.00437508,-2.93E-08
2011/11/20,0.004374988,0.004375062,-7.47E-08
2011/11/21,0.004374989,0.004374979,9.45E-09
2011/11/22,0.004374996,0.004374982,1.38E-08
2011/11/23,0.004375002,0.004374988,1.48E-08
2011/11/24,0.004374996,0.004374994,2.37E-09
2011/11/25,0.00437499,0.004374989,8.69E-10
2011/11/26,0.004374971,0.004374984,-1.25E-08
2011/11/27,0.004374984,0.004374966,1.80E-08
2011/11/28,0.00437498,0.004374979,1.24E-09
2011/11/29,0.004374976,0.004374973,3.50E-09
2011/11/30,0.004374972,0.004374973,-3.01E-10
2011/12/1,0.004374965,0.004374968,-2.17E-09
2011/12/2,0.004374959,0.004374962,-2.85E-09
2011/12/3,0.004374952,0.004374956,-4.25E-09
2011/12/4,0.004374949,0.00437495,-8.58E-10
2011/12/5,0.004374945,0.004374947,-2.39E-09
2011/12/6,0.004374941,0.004374944,-2.82E-09
2011/12/7,0.00437483,0.004374941,-1.10E-07
2011/12/8,0.00437472,0.004374841,-1.21E-07
2011/12/9,0.004374919,0.004374748,1.71E-07
2011/12/10,0.004374898,0.00437492,-2.11E-08
2011/12/11,0.004374884,0.004374883,9.16E-10
2011/12/12,0.00437487,0.004374908,-3.78E-08
2011/12/13,0.004374868,0.004374876,-8.09E-09
2011/12/14,0.004374851,0.004374876,-2.54E-08
2011/12/15,0.00437483,0.004374865,-3.54E-08
2011/12/16,0.004374816,0.004374845,-2.91E-08
2011/12/17,0.004374802,0.004374832,-3.08E-08
2011/12/18,0.004374796,0.00437482,-2.40E-08
2011/12/19,0.004374791,0.004374816,-2.55E-08
2011/12/20,0.004374792,0.004374811,-1.92E-08
2011/12/21,0.004374761,0.004374814,-5.35E-08
2011/12/22,0.004374729,0.004374786,-5.71E-08
2011/12/23,0.004374713,0.004374761,-4.84E-08
2011/12/24,0.004374705,0.004374745,-3.99E-08
2011/12/25,0.004374697,0.004374738,-4.08E-08
2011/12/26,0.004374689,0.004374733,-4.34E-08
2011/12/27,0.004374681,0.004374727,-4.55E-08
2011/12/28,0.004374748,0.004374721,2.64E-08
2011/12/29,0.004374814,0.004374783,3.13E-08
2011/12/30,0.004374888,0.00437484,4.81E-08
2011/12/31,0.004374961,0.004374913,4.79E-08
2012/1/1,0.004375035,0.004374981,5.40E-08
2012/1/2,0.004375109,0.00437505,5.90E-08
2012/1/3,0.00437513,0.004375119,1.14E-08
2012/1/4,0.004375152,0.00437514,1.22E-08
2012/1/5,0.004375173,0.004375163,9.96E-09
2012/1/6,0.004375195,0.004375179,1.52E-08
2012/1/7,0.004375449,0.0043752,2.49E-07
2012/1/8,0.004375253,0.004375428,-1.75E-07
2012/1/9,0.004375255,0.004375238,1.74E-08
2012/1/10,0.004375257,0.004375283,-2.63E-08
2012/1/11,0.00437525,0.004375238,1.20E-08
2012/1/12,0.004375243,0.004375246,-3.27E-09
2012/1/13,0.004375232,0.004375242,-1.09E-08
2012/1/14,0.00437522,0.004375224,-3.64E-09
2012/1/15,0.004375208,0.004375216,-7.17E-09
2012/1/16,0.004375197,0.004375203,-6.44E-09
2012/1/17,0.004375174,0.004375191,-1.69E-08
2012/1/18,0.004375151,0.004375169,-1.85E-08
2012/1/19,0.004375128,0.004375148,-2.01E-08
2012/1/20,0.004375107,0.004375125,-1.73E-08
2012/1/21,0.004375087,0.004375106,-1.83E-08
2012/1/22,0.004375067,0.004375086,-1.90E-08
2012/1/23,0.004375047,0.004375067,-2.01E-08
2012/1/24,0.004375101,0.004375048,5.28E-08
2012/1/25,0.004375094,0.004375096,-1.47E-09
2012/1/26,0.004375088,0.004375085,2.84E-09
2012/1/27,0.004375076,0.004375088,-1.26E-08
2012/1/28,0.004375063,0.004375072,-8.55E-09
2012/1/29,0.004375051,0.004375061,-9.89E-09
2012/1/30,0.004375038,0.00437505,-1.13E-08
2012/1/31,0.004375026,0.004375037,-1.12E-08
2012/2/1,0.004375014,0.004375026,-1.22E-08
2012/2/2,0.004375012,0.004375014,-2.61E-09
2012/2/3,0.00437501,0.004375012,-2.35E-09
2012/2/4,0.004375008,0.00437501,-1.71E-09
2012/2/5,0.004375006,0.004375008,-2.50E-09
2012/2/6,0.004374965,0.004375006,-4.17E-08
2012/2/7,0.004374924,0.004374969,-4.56E-08
2012/2/8,0.004374882,0.004374934,-5.20E-08
2012/2/9,0.004374959,0.004374894,6.42E-08
2012/2/10,0.004374938,0.004374963,-2.47E-08
2012/2/11,0.004374918,0.004374938,-1.99E-08
2012/2/12,0.004374903,0.004374934,-3.08E-08
2012/2/13,0.004374891,0.004374913,-2.25E-08
2012/2/14,0.004374885,0.004374902,-1.67E-08
2012/2/15,0.004374868,0.004374899,-3.18E-08
2012/2/16,0.004374858,0.004374882,-2.41E-08
2012/2/17,0.004374848,0.004374875,-2.70E-08
2012/2/18,0.004374839,0.004374866,-2.71E-08
2012/2/19,0.004374827,0.004374858,-3.11E-08
2012/2/20,0.00437484,0.004374848,-8.41E-09
2012/2/21,0.004374853,0.004374861,-7.75E-09
2012/2/22,0.004374866,0.004374871,-5.70E-09
2012/2/23,0.004374849,0.004374886,-3.65E-08
2012/2/24,0.004374833,0.004374871,-3.88E-08
2012/2/25,0.004374816,0.004374859,-4.30E-08
2012/2/26,0.0043748,0.004374843,-4.35E-08
2012/2/27,0.004374782,0.004374829,-4.75E-08
2012/2/28,0.004374763,0.004374814,-5.01E-08
2012/2/29,0.00437478,0.004374798,-1.83E-08
2012/3/1,0.004374595,0.004374813,-2.18E-07
2012/3/2,0.004374668,0.004374645,2.30E-08
2012/3/3,0.004374741,0.004374727,1.49E-08
2012/3/4,0.004374737,0.004374763,-2.55E-08
2012/3/5,0.004374724,0.004374781,-5.69E-08
2012/3/6,0.00437471,0.004374774,-6.39E-08
2012/3/7,0.004374697,0.004374755,-5.85E-08
2012/3/8,0.00437455,0.004374748,-1.98E-07
2012/3/9,0.004374568,0.004374617,-4.84E-08
2012/3/10,0.004374586,0.004374641,-5.46E-08
2012/3/11,0.004374767,0.004374639,1.28E-07
2012/3/12,0.004374948,0.004374817,1.31E-07
2012/3/13,0.004375124,0.004374972,1.52E-07
2012/3/14,0.004375153,0.004375144,9.30E-09
2012/3/15,0.004375285,0.004375174,1.11E-07
2012/3/16,0.004375281,0.004375303,-2.18E-08
2012/3/17,0.004375279,0.004375286,-6.73E-09
2012/3/18,0.004375277,0.004375301,-2.41E-08
2012/3/19,0.004375276,0.00437529,-1.40E-08
2012/3/20,0.004375272,0.004375287,-1.53E-08
2012/3/21,0.004375263,0.004375284,-2.11E-08
2012/3/22,0.00437526,0.004375274,-1.38E-08
2012/3/23,0.004375249,0.00437527,-2.09E-08
2012/3/24,0.004375238,0.004375258,-2.04E-08
2012/3/25,0.004375236,0.004375247,-1.09E-08
2012/3/26,0.004375227,0.004375244,-1.68E-08
2012/3/27,0.00437522,0.004375234,-1.40E-08
2012/3/28,0.004375217,0.004375227,-1.01E-08
2012/3/29,0.00437521,0.004375222,-1.26E-08
2012/3/30,0.004375199,0.004375214,-1.56E-08
2012/3/31,0.004375178,0.004375204,-2.64E-08
2012/4/1,0.004375165,0.004375184,-1.87E-08
2012/4/2,0.00437504,0.004375171,-1.31E-07
2012/4/3,0.004375144,0.004375056,8.79E-08
2012/4/4,0.004375126,0.004375156,-3.04E-08
2012/4/5,0.004375109,0.004375117,-7.34E-09
2012/4/6,0.004375088,0.004375126,-3.83E-08
2012/4/7,0.004375071,0.004375095,-2.42E-08
2012/4/8,0.004375058,0.004375079,-2.11E-08
2012/4/9,0.004375048,0.004375069,-2.13E-08
2012/4/10,0.004375039,0.004375057,-1.89E-08
2012/4/11,0.004375022,0.004375049,-2.65E-08
2012/4/12,0.004375015,0.004375034,-1.92E-08
2012/4/13,0.004375009,0.004375027,-1.80E-08
2012/4/14,0.004375005,0.004375021,-1.55E-08
2012/4/15,0.004375003,0.004375018,-1.48E-08
2012/4/16,0.004375003,0.004375015,-1.23E-08
2012/4/17,0.004374997,0.004375015,-1.78E-08
2012/4/18,0.004374992,0.00437501,-1.85E-08
2012/4/19,0.004374983,0.004375005,-2.26E-08
2012/4/20,0.004374974,0.004374997,-2.31E-08
2012/4/21,0.004374969,0.004374989,-2.04E-08
2012/4/22,0.004374962,0.004374984,-2.23E-08
2012/4/23,0.004374954,0.004374978,-2.35E-08
2012/4/24,0.004374947,0.004374971,-2.41E-08
2012/4/25,0.004374936,0.004374965,-2.95E-08
2012/4/26,0.004374785,0.004374955,-1.69E-07
2012/4/27,0.004374916,0.00437482,9.63E-08
2012/4/28,0.004374901,0.004374945,-4.43E-08
2012/4/29,0.004374886,0.004374905,-1.88E-08
2012/4/30,0.004374875,0.004374922,-4.71E-08
2012/5/1,0.00437486,0.004374901,-4.02E-08
2012/5/2,0.004374842,0.004374886,-4.41E-08
2012/5/3,0.004374825,0.004374875,-5.03E-08
2012/5/4,0.00437481,0.004374857,-4.70E-08
2012/5/5,0.004374795,0.004374844,-4.94E-08
2012/5/6,0.00437478,0.004374832,-5.21E-08
2012/5/7,0.00437477,0.004374818,-4.83E-08
2012/5/8,0.004374752,0.00437481,-5.86E-08
2012/5/9,0.004374746,0.004374795,-4.82E-08
2012/5/10,0.004374741,0.004374791,-5.05E-08
2012/5/11,0.004374738,0.004374786,-4.82E-08
2012/5/12,0.00437474,0.004374785,-4.57E-08
2012/5/13,0.00437474,0.004374788,-4.82E-08
2012/5/14,0.00437474,0.004374789,-4.91E-08
2012/5/15,0.004374733,0.004374791,-5.85E-08
2012/5/16,0.004375096,0.004374786,3.10E-07
2012/5/17,0.00437546,0.004375116,3.44E-07
2012/5/18,0.00437543,0.004375423,6.89E-09
2012/5/19,0.0043754,0.004375426,-2.63E-08
2012/5/20,0.004375428,0.004375423,5.52E-09
2012/5/21,0.004375418,0.004375419,-1.18E-09
2012/5/22,0.00437541,0.004375413,-2.76E-09
2012/5/23,0.004375397,0.004375412,-1.49E-08
2012/5/24,0.004375236,0.00437539,-1.54E-07
2012/5/25,0.004375376,0.004375245,1.31E-07
2012/5/26,0.00437536,0.004375378,-1.84E-08
2012/5/27,0.004375344,0.004375332,1.20E-08
2012/5/28,0.00437533,0.004375348,-1.86E-08
2012/5/29,0.004375308,0.004375321,-1.24E-08
2012/5/30,0.0043753,0.004375298,1.98E-09
2012/5/31,0.004375279,0.004375293,-1.46E-08
2012/6/1,0.004375258,0.004375269,-1.11E-08
2012/6/2,0.004375249,0.00437525,-4.20E-10
2012/6/3,0.004375241,0.00437524,9.43E-10
2012/6/4,0.004375229,0.00437523,-2.09E-10
2012/6/5,0.004375218,0.004375219,-1.06E-09
2012/6/6,0.004375208,0.004375207,9.44E-10
2012/6/7,0.004375205,0.004375196,8.20E-09
2012/6/8,0.004375203,0.004375192,1.03E-08
2012/6/9,0.004375203,0.004375189,1.37E-08
2012/6/10,0.004375203,0.004375188,1.45E-08
2012/6/11,0.004375199,0.004375187,1.19E-08
2012/6/12,0.0043752,0.004375183,1.73E-08
2012/6/13,0.004375192,0.004375183,8.76E-09
2012/6/14,0.004375185,0.004375174,1.10E-08
2012/6/15,0.004375175,0.004375168,6.88E-09
2012/6/16,0.004375167,0.004375157,9.71E-09
2012/6/17,0.004375155,0.004375149,6.08E-09
2012/6/18,0.004375142,0.004375138,4.34E-09
2012/6/19,0.004375128,0.004375125,3.70E-09
2012/6/20,0.004375117,0.004375112,5.33E-09
2012/6/21,0.004375105,0.0043751,5.24E-09
2012/6/22,0.00437508,0.004375089,-8.82E-09
2012/6/23,0.004375071,0.004375065,6.19E-09
2012/6/24,0.00437506,0.004375058,2.94E-09
2012/6/25,0.004375043,0.004375045,-2.22E-09
2012/6/26,0.00437503,0.00437503,5.11E-10
2012/6/27,0.004375014,0.004375018,-4.56E-09
2012/6/28,0.004374997,0.004375002,-4.71E-09
2012/6/29,0.004374988,0.004374988,-9.39E-12
2012/6/30,0.004374976,0.004374978,-2.08E-09
2012/7/1,0.004374955,0.004374967,-1.18E-08
2012/7/2,0.004374946,0.004374949,-2.94E-09
2012/7/3,0.004374936,0.004374941,-5.08E-09
2012/7/4,0.004374928,0.00437493,-1.42E-09
