day_time,actual,pred,actual_orig,pred_orig,residual
2016-04-09,0.35574877293997886,0.34391385,0.062290366256375,0.062290363,0.011834919771491315
2016-04-10,0.39569222197444187,0.3980156,0.0622903702507199,0.06229037,-0.0023233665475155263
2016-04-11,0.44910882797399854,0.43848136,0.0622903755923805,0.062290374,0.010627467300094118
2016-04-12,0.507221602982777,0.50699323,0.062290381403658,0.06229038,0.0002283688252147087
2016-04-13,0.5607104849869593,0.5598285,0.0622903867525462,0.062290385,0.0008819651657923089
2016-04-14,0.6144544769520754,0.605406,0.0622903921269454,0.06229039,0.009048490643023932
2016-04-15,0.7738657899908352,0.76232666,0.0622904080680767,0.062290404,0.011539132218771009
2016-04-16,0.9359707079520385,0.9141298,0.0622904242785685,0.062290423,0.0218409143080871
2016-04-17,1.1126061139760113,1.1399107,0.0622904419421091,0.062290445,-0.02730458396100044
2016-04-18,1.2576719539414416,1.2456154,0.0622904564486931,0.062290452,0.012056590820408886
2016-04-19,1.4044867289314533,1.3728055,0.0622904711301706,0.062290467,0.03168125274279365
2016-04-20,1.6005591829681975,1.5945584,0.062290490737416,0.06229049,0.006000824775753699
2016-04-21,1.5627605859380722,1.5400951,0.0622904869575563,0.062290482,0.022665495071983344
2016-04-22,1.3882724139713254,1.3681288,0.0622904695087391,0.062290467,0.020143637421032423
2016-04-23,1.0582343149684315,1.0717963,0.0622904365049292,0.062290438,-0.013561983058607119
2016-04-24,0.6338168279801382,0.6352538,0.0622903940631805,0.062290393,-0.0014369590605722848
2016-04-25,0.18179819698260768,0.1696448,0.0622903488613174,0.062290348,0.012153394173846088
2016-04-26,-0.21542019001952184,-0.22227164,0.0622903091394787,0.062290307,0.006851446108903758
2016-04-27,-0.651016352007372,-0.63150513,0.0622902655798625,0.062290266,-0.019511220285875375
2016-04-28,-1.683918730011058,-1.6895045,0.0622901622896247,0.06229016,0.005585774192738313
2016-04-29,-1.6974239600009433,-1.6805118,0.0622901609391017,0.06229016,-0.016912127763699658
2016-04-30,-1.3394980890452102,-1.355932,0.0622901967316888,0.062290195,0.016433908253984164
2016-05-01,-1.2035376710517465,-1.2230014,0.0622902103277306,0.062290207,0.01946368984150304
2016-05-02,-1.276508082015404,-1.2777419,0.0622902030306895,0.062290203,0.0012338270116956096
2016-05-03,-1.6717232550339522,-1.6278915,0.0622901635091722,0.062290166,-0.0438317145066085
2016-05-04,-1.3260312350243941,-1.3155402,0.0622901980783742,0.0622902,-0.010491040512980554
2016-05-05,-1.0002541410425447,-1.040232,0.0622902306560836,0.062290225,0.03997780208794843
2016-05-06,-1.0775932260398413,-1.0821314,0.0622902229221751,0.06229022,0.004538159763381344
2016-05-07,-1.0403426410621197,-1.017491,0.0622902266472336,0.06229023,-0.022851658052781332
2016-05-08,-0.7601127070128166,-0.800263,0.062290254670227,0.06229025,0.04015028060086134
2016-05-09,-0.7798062180014442,-0.81118155,0.0622902527008759,0.062290248,0.03137532725612413
2016-05-10,-0.8634052290484862,-0.8525483,0.0622902443409748,0.062290244,-0.01085692782854597
2016-05-11,-0.6862977210142507,-0.6866971,0.0622902620517256,0.062290262,0.00039940442062480486
2016-05-12,-0.5409419840535223,-0.55252236,0.0622902765872993,0.062290274,0.011580377225011595
2016-05-13,-0.2594420910051465,-0.29997897,0.0622903047372886,0.0622903,0.04053688047617676
2016-05-14,-0.6259612350678623,-0.6076025,0.0622902680853742,0.06229027,-0.018358757994192842
2016-05-15,-0.594684836027759,-0.5328041,0.0622902712130141,0.062290277,-0.06188076412453025
2016-05-16,-0.594684836027759,-0.6057005,0.0622902712130141,0.06229027,0.011015656831127707
2016-05-17,-0.3920529060424949,-0.41864017,0.0622902914762071,0.06229029,0.026587260478577512
2016-05-18,-0.35134878700882055,-0.36567375,0.062290295546619,0.062290292,0.01432496363014124
2016-05-19,-0.1804315230558018,-0.19131583,0.0622903126383454,0.06229031,0.010884306698073942
2016-05-20,0.0989890659719439,0.0770868,0.0622903405804043,0.062290337,0.021902267125222252
2016-05-21,0.1960278239732105,0.17804626,0.0622903502842801,0.062290348,0.01798156766942327
2016-05-22,-0.3478532470402307,-0.30044731,0.062290295896173,0.0622903,-0.04740593206258481
2016-05-23,0.10958585199005721,0.13308963,0.0622903416400829,0.062290344,-0.023503779805825964
2016-05-24,0.5886557949419391,0.50634974,0.0622903895470772,0.06229038,0.08230605252937195
2016-05-25,0.45837698796347137,0.4266887,0.0622903765191965,0.06229037,0.03168828704908844
2016-05-26,0.11811566995312273,0.1485104,0.0622903424930647,0.062290344,-0.030394726527437577
2016-05-27,0.4431995999365501,0.44551685,0.0622903750014577,0.062290374,-0.002317254588062312
2016-05-28,0.7199324979917376,0.6620522,0.0622904026747475,0.062290397,0.05788028384607724
2016-05-29,0.5792352039679649,0.5646227,0.0622903886050181,0.062290385,0.01461250375357892
2016-05-30,0.29136197794710217,0.32472137,0.0622903598176955,0.062290363,-0.03335938821996631
2016-05-31,0.6336316679678156,0.6348478,0.0622903940446645,0.062290393,-0.0012161518373297042
2016-06-01,1.0006635669385089,0.98438936,0.0622904307478544,0.062290426,0.016274202219118017
2016-06-02,0.5849143069891483,0.58308494,0.0622903891729284,0.06229039,0.0018293660788089028
2016-06-03,-0.24294598804930345,-0.24113709,0.0622903063868989,0.062290307,-0.0018089007041801608
2016-06-04,-1.1341953240484592,-1.0705898,0.0622902172619653,0.06229022,-0.06360554324096412
2016-06-05,-1.3310011550554668,-1.3357689,0.0622901975813822,0.062290195,0.004767783009108406
2016-06-06,-1.5322089220309865,-1.5262489,0.0622901774606055,0.062290177,-0.005959990146220839
2016-06-07,-1.5264901530309682,-1.5159328,0.0622901780324824,0.062290177,-0.010557354645348127
2016-06-08,-1.010352847011231,-1.0176754,0.062290229646213,0.06229023,0.0073225527690423675
2016-06-09,-0.9219071180066596,-0.93472165,0.0622902384907859,0.062290236,0.01281453068642513
2016-06-10,-1.1191496030599213,-1.0990523,0.0622902187665374,0.062290218,-0.020097293069992084
2016-06-11,-0.9441209640470571,-0.92653763,0.0622902362694013,0.062290236,-0.017583331104857436
2016-06-12,-0.587943431024085,-0.6136149,0.0622902718871546,0.06229027,0.025671485777367664
2016-06-13,-0.5801110030539958,-0.5775996,0.0622902726703974,0.06229027,-0.0025114179976908346
2016-06-14,-0.9647258530226521,-0.930547,0.0622902342089124,0.062290236,-0.03417885404499099
2016-06-15,-0.8401977560218432,-0.8212327,0.0622902466617221,0.062290248,-0.01896507951580073
2016-06-16,-0.611606329053993,-0.629156,0.0622902695208648,0.062290266,0.01754966440761585
2016-06-17,-0.8028432610385217,-0.7992628,0.0622902503971716,0.06229025,-0.0035804393641747367
2016-06-18,-0.8932195810079646,-0.8614479,0.0622902413595396,0.062290244,-0.031771710276610854
2016-06-19,-0.47637804700961794,-0.4801002,0.062290283043693,0.06229028,0.0037221674717358155
2016-06-20,-0.483403866033405,-0.48749137,0.0622902823411111,0.06229028,0.004087503214031507
2016-06-21,-0.6110261860370336,-0.5802913,0.0622902695788791,0.06229027,-0.030734914827316828
2016-06-22,-0.7496420520447522,-0.7240594,0.0622902557172925,0.06229026,-0.025582649102094734
2016-06-23,-0.3301068880051661,-0.35262787,0.0622902976708089,0.062290296,0.022520985415549255
2016-06-24,0.059755534964622825,-0.00897996,0.0622903366570512,0.06229033,0.06873549530935463
2016-06-25,-0.016708721004010663,-0.011810205,0.0622903290106256,0.06229033,-0.004898516058505997
2016-06-26,-0.29562269104888017,-0.25220823,0.0622903011192286,0.062290303,-0.0434144581692415
2016-06-27,-0.03054456403084327,-0.016038898,0.0622903276270413,0.06229033,-0.014505665652232658
2016-06-28,-0.036261920063895836,-0.045811143,0.0622903270553057,0.062290326,0.009549222708540306
2016-06-29,-0.02319221606428279,-0.006139123,0.0622903283622761,0.06229033,-0.017053093183287515
2016-06-30,-0.16581752103339564,-0.1532614,0.0622903140997456,0.062290315,-0.012556127724756116
2016-07-01,0.05480020895398674,0.058773752,0.0622903361615186,0.062290337,-0.003973543347944641
2016-07-02,0.10260865900002525,0.09573527,0.0622903409423636,0.06229034,0.006873392195330119
2016-07-03,-0.2259711120305985,-0.20183267,0.0622903080843865,0.06229031,-0.024138445037457323
2016-07-04,-0.16556389099975366,-0.14693205,0.0622903141251086,0.062290315,-0.018631840414006895
2016-07-05,0.1626883509853183,0.11524384,0.0622903469503328,0.06229034,0.047444513747960215
2016-07-06,0.20973420299108536,0.18142764,0.062290351654918,0.062290348,0.028306560288029026
2016-07-07,0.13057594894227975,0.14162418,0.0622903437390926,0.062290344,-0.01104823352041251
2016-07-08,0.31008590098413613,0.31212622,0.0622903616900878,0.06229036,-0.002040318288477394
2016-07-09,0.5025556519544505,0.47200555,0.0622903809370629,0.062290378,0.03055010586146345
2016-07-10,0.36575970398244895,0.37083912,0.0622903672574681,0.062290367,-0.005079414975070584
2016-07-11,0.26144154195717473,0.27759293,0.0622903568256519,0.062290356,-0.016151385260308793
2016-07-12,0.572726015987679,0.5592695,0.0622903879540993,0.062290385,0.013456528129860423
2016-07-13,0.6079686409865559,0.5821584,0.0622903914783618,0.06229039,0.02581025427924999
2016-07-14,0.7539069599854509,0.7363011,0.0622904060721937,0.062290404,0.017605835889534127
2016-07-15,0.8229433829526345,0.80449533,0.062290412975836,0.06229041,0.018448048327390332
2016-07-16,0.8474118419476984,0.8485856,0.0622904154226819,0.062290415,-0.0011737636736395274
2016-07-17,0.9050878789496064,0.90360063,0.0622904211902856,0.06229042,0.0014872458052277437
2016-07-18,0.9402255099488777,0.94230586,0.0622904247040487,0.062290423,-0.0020803529547173127
2016-07-19,0.9841018559775261,0.98348176,0.0622904290916833,0.062290426,0.0006200911841300893
2016-07-20,1.0467666089475358,1.0411856,0.0622904353581586,0.062290434,0.005580991500636401
2016-07-21,1.1094314999321453,1.1060004,0.0622904416246477,0.06229044,0.0034310765007488087
2016-07-22,-0.2047037370167537,-0.21099764,0.062290310211124,0.062290307,0.006293904069824663
2016-07-23,-0.22068840505040654,-0.2367883,0.0622903086126572,0.062290307,0.01609989760958186
2016-07-24,-0.20390243403445307,-0.23340884,0.0622903102912543,0.062290307,0.029506404476060233
2016-07-25,-0.12332292506633813,-0.13944507,0.0622903183492052,0.062290315,0.016122141385688238
2016-07-26,-0.08006594401366307,-0.072986685,0.0622903226749033,0.062290322,-0.0070792592740733795
2016-07-27,-0.04361758704218843,-0.05746055,0.062290326319739,0.062290322,0.01384296317663214
2016-07-28,-0.0023628640016815083,-0.0040812246,0.0622903304452113,0.06229033,0.0017183605553308112
2016-07-29,0.03277471898044393,0.028713241,0.0622903339589696,0.062290333,0.00406147776092336
2016-07-30,0.04500897494985612,0.051366515,0.0622903351823952,0.062290333,-0.00635754050777404
2016-07-31,0.07228150196436633,0.072343335,0.0622903379096479,0.062290337,-6.183259125958074e-05
2016-08-01,0.10872987295240666,0.11433667,0.062290341554485,0.06229034,-0.005606796492631183
2016-08-02,0.1624734989602583,0.16410321,0.0622903469288476,0.062290344,-0.0016297110121232805
2016-08-03,0.19062001498093561,0.17203863,0.0622903497434992,0.062290348,0.018581385329865974
2016-08-04,0.25503260295267616,0.25858083,0.062290356184758,0.062290356,-0.0035482307208010155
2016-08-05,0.2768073979753094,0.2746553,0.0622903583622375,0.062290356,0.002152085675581006
2016-08-06,0.3394722269955963,0.34817013,0.0622903646287204,0.062290363,-0.008697904449334715
2016-08-07,0.39558291593799755,0.39526865,0.0622903702397893,0.06229037,0.0003142670751588028
2016-08-08,0.43046582298700287,0.4241712,0.06229037372808,0.06229037,0.006294613651675718
2016-08-09,0.4717205529664037,0.47003248,0.062290377853553,0.062290378,0.001688069627094002
2016-08-10,0.5425049389579106,0.5355292,0.0622903849319916,0.06229038,0.006975742695551013
2016-08-11,0.5929354279787802,0.5978069,0.0622903899750405,0.06229039,-0.004871442958567229
2016-08-12,0.6206449269796632,0.6203192,0.0622903927459904,0.062290393,0.00032573933851942627
2016-08-13,0.6547262819400768,0.6576307,0.0622903961541259,0.062290397,-0.0029044000515003887
2016-08-14,0.7082153979931505,0.7075702,0.0622904015030375,0.0622904,0.000645202795091393
2016-08-15,0.7538395519618435,0.75873625,0.0622904060654529,0.062290404,-0.0048967008228855136
2016-08-16,0.8003375049497885,0.8272956,0.0622904107152482,0.06229041,-0.026958096418161936
2016-08-17,0.836166687973039,0.82331717,0.0622904142981665,0.06229041,0.012849517829911505
2016-08-18,0.8590699879934549,0.8530628,0.0622904165884965,0.062290415,0.006007179479813551
2016-08-19,0.9267233949672438,0.9322896,0.0622904233538372,0.062290423,-0.00556620540507069
2016-08-20,0.9828340719747475,0.9735074,0.0622904289649049,0.062290426,0.009326667647354903
2016-08-21,1.0290774739990516,1.031832,0.0622904335892451,0.062290434,-0.00275450575253533
2016-08-22,1.0611565009338575,1.0599443,0.0622904367971478,0.062290434,0.001212228892536693
2016-08-23,1.10241122099064,1.1060004,0.0622904409226198,0.06229044,-0.003589202440756445
2016-08-24,1.1454137089500493,1.146558,0.0622904452228686,0.062290445,-0.0011443373908930354
2016-08-25,1.192967845967119,1.1844225,0.0622904499782823,0.06229045,0.00854535298616188
2016-08-26,1.217181861967731,1.2196724,0.0622904523996839,0.062290452,-0.0024905795148129073
2016-08-27,1.2475130309330673,1.2424717,0.0622904554328008,0.062290452,0.00504133598677825
2016-08-28,1.2935740939523654,1.3076816,0.0622904600389071,0.06229046,-0.014107466563991977
2016-08-29,1.3442593009560522,1.331646,0.0622904651074278,0.062290464,0.012613335379880297
2016-08-30,1.3925050859620036,1.374725,0.0622904699320063,0.062290467,0.01778010179299727
2016-08-31,1.4132235509611846,1.425599,0.0622904720038528,0.06229047,-0.012375428035092284
2016-09-01,-2.6299656990386167,-2.5262034,0.0622900676849278,0.062290076,-0.10376230510245943
2016-09-02,-2.5854684370524295,-2.521828,0.062290072134654,0.062290076,-0.0636405008799441
2016-09-03,-2.4824212670193635,-2.5535052,0.062290082439371,0.062290072,0.07108391524687185
2016-09-04,-2.4331179160341776,-2.4550004,0.0622900873697061,0.062290084,0.021882484509035294
2016-09-05,-2.3781342680523343,-2.3451903,0.0622900928680709,0.062290095,-0.03294398141598176
2016-09-06,-2.3071667630547577,-2.2134755,0.0622900999648214,0.06229011,-0.09369129728022152
2016-09-07,-2.253494000015177,-2.263925,0.0622901053320977,0.062290102,0.01043107551582878
2016-09-08,-2.2083061220617983,-2.256736,0.0622901098508855,0.062290102,0.04842991805355812
2016-09-09,-2.167487595031159,-2.1523092,0.0622901139327382,0.062290113,-0.01517841572512868
2016-09-10,-2.1006354250507897,-2.0811226,0.0622901206179552,0.06229012,-0.01951278825574576
2016-09-11,-2.0724883340039746,-2.0743465,0.0622901234326643,0.06229012,0.0018582083544238515
2016-09-12,-2.0115705740009204,-1.9764925,0.0622901295244403,0.062290132,-0.03507804985388674
2016-09-13,-1.983423317045152,-1.9758836,0.062290132339166,0.062290132,-0.007539713949143767
2016-09-14,-1.9469741280309094,-1.9173464,0.0622901359840849,0.06229014,-0.02962776973165404
2016-09-15,-1.8849995710168432,-1.8830183,0.0622901421815406,0.06229014,-0.0019813157830785855
2016-09-16,-1.8144691620036735,-1.8102136,0.0622901492345815,0.062290147,-0.004255596177257459
2016-09-17,-1.7690984150525724,-1.7777387,0.0622901537716562,0.06229015,0.008640275323709368
2016-09-18,-1.7256582650337915,-1.7163795,0.0622901581156712,0.062290158,-0.00927874175650878
2016-09-19,-1.6597513480265391,-1.6656607,0.0622901647063629,0.06229016,0.005909390918468205
2016-09-20,-1.572180211018015,-1.586478,0.0622901734634766,0.06229017,0.01429778390080827
2016-09-21,-1.5276833840310866,-1.5378047,0.0622901779131593,0.062290177,0.010121338754863096
2016-09-22,-1.5012840240413716,-1.5121868,0.0622901805530953,0.062290177,0.010902741629404744
2016-09-24,-0.4970826830014152,-0.51623416,0.0622902809732294,0.062290277,0.019151476468189266
2016-09-25,-0.4527687100241984,-0.4911449,0.0622902854046267,0.06229028,0.03837618552939048
2016-09-26,-0.4163197450668399,-0.39315853,0.0622902890495232,0.06229029,-0.02316121983833952
2016-09-28,-0.33380908204261317,-0.33129668,0.0622902973005895,0.062290296,-0.002512399684825084
2016-09-29,-0.25585074406309083,-0.26383868,0.0622903050964233,0.062290303,0.007987934535313101
2016-09-30,-0.182698847023266,-0.18858609,0.062290312411613,0.06229031,0.0058872390115087825
2016-10-01,-0.1408239170413994,-0.14345147,0.062290316599106,0.062290315,0.0026275501150108127
2016-10-02,-0.08234524104255847,-0.072986685,0.0622903224469736,0.062290322,-0.009358556302968779
2016-10-03,-0.0037672200081662055,-0.00985614,0.0622903303047757,0.06229033,0.006088920232860673
2016-10-04,0.06301324496915672,0.052297477,0.0622903369828222,0.062290333,0.010715768290070038
2016-10-05,0.10732696995030544,0.09446789,0.0622903414141947,0.06229034,0.012859076707469441
2016-10-06,0.16187306994819295,0.16473387,0.0622903468688047,0.062290344,-0.002860801869395857
2016-10-07,0.23284028795311773,0.22730353,0.0622903539655265,0.06229035,0.005536753206947687
2016-10-08,0.31254613598596936,0.30563632,0.0622903619361113,0.06229036,0.006909819448112309
2016-10-09,0.36079221894802505,0.35659158,0.0622903667607196,0.062290367,0.004200636649746237
2016-10-10,0.396367133975728,0.3980156,0.0622903703182111,0.06229037,-0.0016484545462294165
2016-10-11,0.46034328897437415,0.46976748,0.0622903767158266,0.062290378,-0.009424192114264152
2016-10-12,0.5190759869849737,0.51780254,0.0622903825890964,0.06229038,0.0012734504973943572
2016-10-13,0.593721146968651,0.5963797,0.0622903900536124,0.06229039,-0.002658550354194489
2016-10-14,0.6812919249588045,0.6779779,0.0622903988106902,0.062290397,0.003314005380252283
2016-10-15,0.761434777937775,0.7389183,0.0622904068249755,0.062290404,0.022516473494415656
2016-10-16,0.8413232319842701,0.8557884,0.0622904148138209,0.062290415,-0.01446517772566036
2016-10-17,0.9242701549949661,0.91904205,0.0622904231085132,0.062290423,0.005228104156495661
2016-10-18,1.0214536019792497,1.010507,0.0622904328268579,0.06229043,0.010946614407533417
2016-10-19,1.0655128969416783,1.0718062,0.0622904372327874,0.062290438,-0.006293295456393011
2016-10-20,1.1155066270002179,1.1227382,0.0622904422321604,0.06229044,-0.007231615149135173
2016-10-21,1.1744217459641604,1.1728123,0.0622904481236723,0.062290445,0.0016094033204225866
2016-10-22,1.2624293109497753,1.2396257,0.0622904569244288,0.062290452,0.022803618582221574
2016-10-23,1.2993148669482313,1.3056785,0.0622904606129844,0.06229046,-0.0063636198758043605
2016-10-24,1.3300831600004948,1.331646,0.0622904636898137,0.062290464,-0.0015628055756771175
2016-10-25,1.394932965942397,1.3920708,0.0622904701747943,0.062290467,0.0028621956787251435
2016-10-26,1.4864360599331494,1.4926817,0.0622904793251037,0.06229048,-0.006245681781328116
2016-10-27,1.5228846049486489,1.5066524,0.0622904829699582,0.06229048,0.01623224975455706
2016-10-28,1.569382649946327,1.5635695,0.0622904876197627,0.062290486,0.005813104200477426
2016-10-29,1.6246196189728668,1.6227695,0.0622904931434596,0.062290493,0.0018501439896514427
2016-10-30,1.7045078149618975,1.7263902,0.0622905011322792,0.0622905,-0.021882427614701605
2016-10-31,1.790076113936112,1.7777345,0.0622905096891091,0.06229051,0.01234159588496464
2016-11-01,1.852049573980441,1.8301886,0.0622905158864551,0.062290512,0.021860941969027436
2016-11-02,-0.14265717003525413,-0.094018765,0.0622903164157807,0.06229032,-0.0486384052413813
2016-11-03,-0.048350158043941605,-0.03188197,0.0622903258464819,0.062290326,-0.01646818862183963
2016-11-04,0.004702016970226097,-0.0077393507,0.0622903311516994,0.06229033,0.012441367635586786
2016-11-05,0.060121240000321485,0.054986484,0.0622903366936217,0.062290333,0.005134755651547529
2016-11-06,0.09919123994395207,0.10102718,0.0622903406006217,0.06229034,-0.00183594329073955
2016-11-07,0.14026358699514851,0.1344228,0.0622903447078564,0.062290344,0.005840793010735368
2016-11-08,0.19986978294639357,0.20094514,0.062290350668476,0.062290348,-0.0010753559848808436
2016-11-09,0.25466961199593907,0.25858083,0.0622903561484589,0.062290356,-0.0039112216775381015
2016-11-10,0.3037892069845949,0.3039462,0.0622903610604184,0.06229036,-0.00015699004833358288
2016-11-11,0.3814923709571927,0.37352222,0.0622903688307348,0.062290367,0.007970148915108943
2016-11-12,0.41269739098348523,0.40930083,0.0622903719512368,0.06229037,0.0033965570429792535
2016-11-13,0.5052564879676202,0.50699323,0.0622903812071465,0.06229038,-0.0017367461899420178
2016-11-14,0.5705429039631893,0.5584797,0.0622903877357881,0.062290385,0.012063177648644619
2016-11-15,0.6172231869355782,0.605406,0.0622903924038164,0.06229039,0.011817200626526692
2016-11-16,0.6772661969439708,0.6690404,0.0622903984081174,0.062290397,0.008225815035554085
2016-11-17,0.7462303819316674,0.7433912,0.0622904053045359,0.062290404,0.002839166130428339
2016-11-18,0.8185078489986175,0.8198404,0.0622904125322826,0.06229041,-0.0013325226101166265
2016-11-19,0.8713052129794008,0.871078,0.062290417812019,0.062290415,0.00022719860562148142
2016-11-20,0.91124895199024,0.90360063,0.0622904218063929,0.06229042,0.007648318845861368
2016-11-21,0.971291972962085,0.9735074,0.062290427810695,0.062290426,-0.002215431365307552
2016-11-22,1.027839518982776,1.031832,0.0622904334654496,0.062290434,-0.003992460768810879
2016-11-23,1.0848239779398527,1.0768152,0.0622904391638955,0.062290438,0.00800873040414718
2016-11-24,1.1079817119341584,1.1060004,0.0622904414796689,0.06229044,0.001981288502761913
2016-11-25,1.172394168968971,1.1728123,0.0622904479209146,0.062290445,-0.00041817367476681966
2016-11-26,1.2516626619885063,1.2536612,0.0622904558477639,0.062290456,-0.001998493712177307
2016-11-27,1.3009643879541288,1.3056785,0.0622904607779365,0.06229046,-0.004714098869906813
2016-11-28,1.3570748919750075,1.3559662,0.0622904663889869,0.062290464,0.0011086816097121144
2016-11-29,1.4159892869347601,1.425599,0.0622904722804264,0.06229047,-0.00960969206151674
2016-11-30,1.4805839599479897,1.4888302,0.0622904787398937,0.06229048,-0.0082462488303916
2016-12-01,1.5648408869389785,1.5549352,0.0622904871655864,0.062290486,0.009905670035291969
2016-12-02,0.5812146989386813,0.58932126,0.0622903888029676,0.06229039,-0.008106556745217652
2016-12-03,0.5820158619634919,0.58932126,0.0622903888830839,0.06229039,-0.007305393720407061
2016-12-04,0.5988017119651357,0.5780692,0.0622903905616689,0.06229039,0.020732501912645418
2016-12-05,0.719142481953039,0.71925944,0.0622904025957459,0.0622904,-0.00011695894585628253
2016-12-06,0.7813701259629102,0.7734858,0.0622904088185103,0.062290408,0.007884346200642156
2016-12-07,0.8252463139929445,0.8917005,0.0622904132061291,0.06229042,-0.06645419221738269
2016-12-08,0.8568881129655814,0.8530628,0.062290416370309,0.062290415,0.0038253044519400703
2016-12-09,0.9134355799522709,0.9207728,0.0622904220250557,0.062290423,-0.007337210956542606
2016-12-10,0.9780300499334649,0.9735074,0.0622904284845027,0.062290426,0.004522645606072295
2016-12-11,1.0319558729765532,1.031832,0.062290433877085,0.062290434,0.0001238932249663094
2016-12-12,1.0681491730002435,1.0718062,0.062290437496415,0.062290438,-0.00365701939782781
2016-12-13,1.099353994990504,1.1060004,0.0622904406168972,0.06229044,-0.006646428440892471
2016-12-14,1.167443898983378,1.1565387,0.0622904474258876,0.062290445,0.010905174084085978
2016-12-15,-1.8196377730289592,-1.8096143,0.0622901487177204,0.062290147,-0.010023472301115
2016-12-16,-1.8131543330635047,-1.7651548,0.0622901493660644,0.062290154,-0.04799949450149299
2016-12-17,-1.7959305600306896,-1.814161,0.0622901510884417,0.062290147,0.01823038300062141
2016-12-18,-1.709670291033527,-1.7149153,0.0622901597144686,0.062290158,0.00524498454020339
2016-12-19,-1.6446368440031778,-1.6375912,0.0622901662178133,0.062290166,-0.00704560121295561
2016-12-20,-1.6064399690346454,-1.6233009,0.0622901700375008,0.062290166,0.01686094096138735
2016-12-21,-1.5765449730420489,-1.5773894,0.0622901730270004,0.062290173,0.0008443864321332484
2016-12-22,-1.5217443070231207,-1.5121868,0.062290178507067,0.062290177,-0.009557541352344323
2016-12-23,-1.4695652100077394,-1.4902492,0.0622901837249767,0.06229018,0.020683946944164866
2016-12-24,-1.431368352039497,-1.4246856,0.0622901875446625,0.062290188,-0.006682754619758313
2016-12-25,-1.3927345400566171,-1.396273,0.0622901914080437,0.06229019,0.003538476873009344
2016-12-26,-1.3429941440185056,-1.3355722,0.0622901963820833,0.062290195,-0.0074219012816891805
2016-12-27,-1.2964953390037781,-1.3140233,0.0622902010319638,0.0622902,0.01752791729810177
2016-12-28,-1.2393269720190059,-1.2345862,0.0622902067488005,0.062290207,-0.004740733157921895
